session_id,person,username,acierto,hint_number,total_hints,hint,guess,guess_not_empty,timestamp,last_updated,hint_length,guess_length
e980a448-71f2-4ca2-a9f6-7c3a24641b67,Galileo Galilei,,True,1,2,Nació en Pisa cuando esta pertenecía al Gran Ducado de Toscana.,,False,2025-12-18T17:47:36.616884,2025-12-18T17:48:09.176734,63,0
e980a448-71f2-4ca2-a9f6-7c3a24641b67,Galileo Galilei,,True,2,2,Descubrió las fases de Venus y su variación de tamaño.,,False,2025-12-18T17:47:36.616884,2025-12-18T17:48:09.176734,54,0
a7affbc8-eb9b-4bf1-80d2-6132b8dfa957,Dante Alighieri,,True,1,2,Su obra Vita nuova contiene alusiones autobiográficas sobre su amor platónico.,,False,2025-12-18T17:48:12.359127,2025-12-18T17:48:33.189569,78,0
a7affbc8-eb9b-4bf1-80d2-6132b8dfa957,Dante Alighieri,,True,2,2,Nació en Florencia alrededor del año 1265.,,False,2025-12-18T17:48:12.359127,2025-12-18T17:48:33.189569,42,0
3f24969c-f074-4f81-9f25-d170ee9bd972,Alejandro Magno,,True,1,2,Fue educado por Aristóteles durante su adolescencia.,,False,2025-12-18T17:48:36.495225,2025-12-18T17:49:01.991092,52,0
3f24969c-f074-4f81-9f25-d170ee9bd972,Alejandro Magno,,True,2,2,Lideró una extensa campaña militar conquistando el Imperio Persa.,Socrates,True,2025-12-18T17:48:36.495225,2025-12-18T17:49:01.991092,65,8
efd0b8b6-302c-40b0-a10a-cc132aa6d4df,Winston Churchill,,True,1,1,Concibió y dirigió la desastrosa campaña de Galípoli durante la Primera Guerra Mundial.,,False,2025-12-18T17:49:03.873326,2025-12-18T17:49:25.871144,87,0
7d84a077-cac7-4c8c-b377-e0152502d061,Ludwig van Beethoven,,True,1,1,Fue el último gran representante del clasicismo vienés.,,False,2025-12-18T17:49:29.755301,2025-12-18T17:49:40.032055,55,0
2487b925-bc8f-4288-ad73-34bdeb26d9f3,Isaac Newton,,True,1,2,"Escribió una lista de sus pecados, incluyendo amenazar a sus padres con quemar su casa.",,False,2025-12-18T17:49:42.171395,2025-12-18T17:50:01.956429,87,0
2487b925-bc8f-4288-ad73-34bdeb26d9f3,Isaac Newton,,True,2,2,Fue un físico y matemático que desarrolló las leyes de la física y la astronomía.,,False,2025-12-18T17:49:42.171395,2025-12-18T17:50:01.956429,81,0
d7c62b5b-e3f0-450b-b3fc-2f27db8d9f5e,Isaac Newton,,False,1,1,"Escribió su obra más importante sobre óptica, Opticks, en 1704.",,False,2025-12-18T17:50:03.586728,2025-12-18T17:50:03.586737,63,0
3ddcd157-f7d1-42ed-a41f-93873374c904,Karl Marx,jgayoso,True,1,5,"Murió con una fuerte gripe, bronquitis y pleuresía en Londres en 1883.",,False,2025-12-18T19:28:55.732061,2025-12-18T19:30:11.999761,70,0
3ddcd157-f7d1-42ed-a41f-93873374c904,Karl Marx,jgayoso,True,2,5,Publicó Crítica del Programa de Gotha en 1875.,Alan poe,True,2025-12-18T19:28:55.732061,2025-12-18T19:30:11.999761,46,8
3ddcd157-f7d1-42ed-a41f-93873374c904,Karl Marx,jgayoso,True,3,5,Se casó con Jenny von Westphalen y tuvo hijos con ella.,,False,2025-12-18T19:28:55.732061,2025-12-18T19:30:11.999761,55,0
3ddcd157-f7d1-42ed-a41f-93873374c904,Karl Marx,jgayoso,True,4,5,Se trasladó a Argel por motivos de salud en 1882.,,False,2025-12-18T19:28:55.732061,2025-12-18T19:30:11.999761,49,0
3ddcd157-f7d1-42ed-a41f-93873374c904,Karl Marx,jgayoso,True,5,5,Fue un teórico y activista del socialismo y el comunismo.,,False,2025-12-18T19:28:55.732061,2025-12-18T19:30:11.999761,57,0
44a57a87-f79c-4ca5-b2ba-a8fb9b543d2c,Miguel Angel,jgayoso,True,1,4,Fue un artista renacentista que creó obras maestras en pintura y escultura.,,False,2025-12-18T19:30:16.476074,2025-12-18T19:31:02.717458,75,0
44a57a87-f79c-4ca5-b2ba-a8fb9b543d2c,Miguel Angel,jgayoso,True,2,4,Escribió poemas sobre temas relacionados con sus trabajos artísticos.,,False,2025-12-18T19:30:16.476074,2025-12-18T19:31:02.717458,69,0
44a57a87-f79c-4ca5-b2ba-a8fb9b543d2c,Miguel Angel,jgayoso,True,3,4,También fue un prolífico dibujante y autor de varias decenas de dibujos.,,False,2025-12-18T19:30:16.476074,2025-12-18T19:31:02.717458,72,0
44a57a87-f79c-4ca5-b2ba-a8fb9b543d2c,Miguel Angel,jgayoso,True,4,4,Su obra incluye entre cuarenta y cincuenta esculturas conservadas.,Da vinci,True,2025-12-18T19:30:16.476074,2025-12-18T19:31:02.717458,66,8
de81349a-dfec-4525-a259-ff39fa7fd55c,Ludwig van Beethoven,jgayoso,True,1,5,Fue un compositor y pianista alemán que influyó en la música del siglo XIX.,,False,2025-12-18T19:31:06.562372,2025-12-18T19:32:17.260187,75,0
de81349a-dfec-4525-a259-ff39fa7fd55c,Ludwig van Beethoven,jgayoso,True,2,5,Compuso treinta y dos sonatas para piano y nueve sinfonías.,Mozard,True,2025-12-18T19:31:06.562372,2025-12-18T19:32:17.260187,59,6
de81349a-dfec-4525-a259-ff39fa7fd55c,Ludwig van Beethoven,jgayoso,True,3,5,Fue el último gran representante del clasicismo vienés.,,False,2025-12-18T19:31:06.562372,2025-12-18T19:32:17.260187,55,0
de81349a-dfec-4525-a259-ff39fa7fd55c,Ludwig van Beethoven,jgayoso,True,4,5,Su ópera Fidelio es una de sus obras más destacadas.,Shuber,True,2025-12-18T19:31:06.562372,2025-12-18T19:32:17.260187,52,6
de81349a-dfec-4525-a259-ff39fa7fd55c,Ludwig van Beethoven,jgayoso,True,5,5,Su vida personal fue problemática debido a su creciente sordera.,,False,2025-12-18T19:31:06.562372,2025-12-18T19:32:17.260187,64,0
338e09ce-73ec-4919-ae45-904eb8f3be84,Julio Cesar,jgayoso,True,1,1,Venció a varias tribus galas y expandió el territorio romano.,,False,2025-12-18T19:32:20.220069,2025-12-18T19:32:38.469993,61,0
ada7284c-a2c2-46c9-bd36-4d8cf27936af,Winston Churchill,jgayoso,True,1,4,Fue un destacado líder político y militar durante la Segunda Guerra Mundial.,,False,2025-12-18T19:32:41.050479,2025-12-18T19:34:50.195543,76,0
ada7284c-a2c2-46c9-bd36-4d8cf27936af,Winston Churchill,jgayoso,True,2,4,Concibió y dirigió la desastrosa campaña de Galípoli durante la Primera Guerra Mundial.,Musolini,True,2025-12-18T19:32:41.050479,2025-12-18T19:34:50.195543,87,8
ada7284c-a2c2-46c9-bd36-4d8cf27936af,Winston Churchill,jgayoso,True,3,4,Fue un prolífico pintor y ganador del Premio Nobel de Literatura en 1953.,,False,2025-12-18T19:32:41.050479,2025-12-18T19:34:50.195543,73,0
ada7284c-a2c2-46c9-bd36-4d8cf27936af,Winston Churchill,jgayoso,True,4,4,Se desempeñó como primer ministro del Reino Unido en dos ocasiones distintas.,Hitler,True,2025-12-18T19:32:41.050479,2025-12-18T19:34:50.195543,77,6
f8a520dc-7d6e-4556-8e5b-835e0773c28b,Dante Alighieri,jgayoso,True,1,2,Fue desterrado de su ciudad natal debido a su participación en luchas políticas entre güelfos y gibelinos.,,False,2025-12-18T19:35:08.150609,2025-12-18T19:35:20.516472,106,0
f8a520dc-7d6e-4556-8e5b-835e0773c28b,Dante Alighieri,jgayoso,True,2,2,Es conocido por escribir la Divina Comedia.,,False,2025-12-18T19:35:08.150609,2025-12-18T19:35:20.516472,43,0
9de85f5f-1f03-4fd4-89a4-7458e4389c45,Galileo Galilei,jgayoso,False,1,8,Fue el mayor de siete hermanos y su madre se llamaba Giulia Ammannati.,,False,2025-12-18T19:35:22.383201,2025-12-18T19:36:54.379345,70,0
9de85f5f-1f03-4fd4-89a4-7458e4389c45,Galileo Galilei,jgayoso,False,2,8,Observó manchas en el Sol y demostró que están en su superficie.,,False,2025-12-18T19:35:22.383201,2025-12-18T19:36:54.379345,64,0
9de85f5f-1f03-4fd4-89a4-7458e4389c45,Galileo Galilei,jgayoso,False,3,8,Descubrió la ley de la isocronismo de los péndulos como estudiante.,,False,2025-12-18T19:35:22.383201,2025-12-18T19:36:54.379345,67,0
9de85f5f-1f03-4fd4-89a4-7458e4389c45,Galileo Galilei,jgayoso,False,4,8,Descubrió las fases de Venus y su variación de tamaño.,,False,2025-12-18T19:35:22.383201,2025-12-18T19:36:54.379345,54,0
9de85f5f-1f03-4fd4-89a4-7458e4389c45,Galileo Galilei,jgayoso,False,5,8,Nació en Pisa cuando esta pertenecía al Gran Ducado de Toscana.,Faradai,True,2025-12-18T19:35:22.383201,2025-12-18T19:36:54.379345,63,7
9de85f5f-1f03-4fd4-89a4-7458e4389c45,Galileo Galilei,jgayoso,False,6,8,Es conocido por su defensa de la teoría heliocéntrica y su uso del método científico.,,False,2025-12-18T19:35:22.383201,2025-12-18T19:36:54.379345,85,0
9de85f5f-1f03-4fd4-89a4-7458e4389c45,Galileo Galilei,jgayoso,False,7,8,Fue hijo de un músico y matemático llamado Vincenzo.,Da vinci,True,2025-12-18T19:35:22.383201,2025-12-18T19:36:54.379345,52,8
9de85f5f-1f03-4fd4-89a4-7458e4389c45,Galileo Galilei,jgayoso,False,8,8,Fue un astrónomo y físico italiano que desafió la teoría geocéntrica.,,False,2025-12-18T19:35:22.383201,2025-12-18T19:36:54.379345,69,0
0475e2da-d4fa-4a2c-ae3f-0d650f21a9c1,Leonardo da Vinci,jgayoso,True,1,4,Estudió con el pintor florentino Andrea de Verrocchio en su juventud.,,False,2025-12-18T19:36:57.004376,2025-12-18T19:37:41.619279,69,0
0475e2da-d4fa-4a2c-ae3f-0d650f21a9c1,Leonardo da Vinci,jgayoso,True,2,4,Trabajó en Milán al servicio del duque Ludovico Sforza.,Alejandro,True,2025-12-18T19:36:57.004376,2025-12-18T19:37:41.619279,55,9
0475e2da-d4fa-4a2c-ae3f-0d650f21a9c1,Leonardo da Vinci,jgayoso,True,3,4,Legó todos sus proyectos y escritos a Francesco Melzi al final de su vida.,,False,2025-12-18T19:36:57.004376,2025-12-18T19:37:41.619279,74,0
0475e2da-d4fa-4a2c-ae3f-0d650f21a9c1,Leonardo da Vinci,jgayoso,True,4,4,Nació en la localidad italiana de Vinci en el año 1452.,Miguel angel,True,2025-12-18T19:36:57.004376,2025-12-18T19:37:41.619279,55,12
54dedcca-cf23-4267-84cb-5fc842374d34,Buda Gautama,jgayoso,True,1,6,"Se le conoce como Lokavidu, sabio y prudente en el conocimiento de los muchos mundos.",,False,2025-12-18T19:39:07.940341,2025-12-18T19:40:15.351614,85,0
54dedcca-cf23-4267-84cb-5fc842374d34,Buda Gautama,jgayoso,True,2,6,Enseñó un camino medio entre la complacencia sensual y el ascetismo estricto.,,False,2025-12-18T19:39:07.940341,2025-12-18T19:40:15.351614,77,0
54dedcca-cf23-4267-84cb-5fc842374d34,Buda Gautama,jgayoso,True,3,6,"Murió en Kushinagar, alcanzando el paranirvana a los 80 años.",,False,2025-12-18T19:39:07.940341,2025-12-18T19:40:15.351614,61,0
54dedcca-cf23-4267-84cb-5fc842374d34,Buda Gautama,jgayoso,True,4,6,Es el fundador del budismo y venerado como un ser iluminado.,,False,2025-12-18T19:39:07.940341,2025-12-18T19:40:15.351614,60,0
54dedcca-cf23-4267-84cb-5fc842374d34,Buda Gautama,jgayoso,True,5,6,Su camino espiritual incluía entrenamiento ético y prácticas meditativas como la atención plena.,Dalay,True,2025-12-18T19:39:07.940341,2025-12-18T19:40:15.351614,96,5
54dedcca-cf23-4267-84cb-5fc842374d34,Buda Gautama,jgayoso,True,6,6,Nació en Lumbini en el seno de una familia aristocrática en la república Sakia.,,False,2025-12-18T19:39:07.940341,2025-12-18T19:40:15.351614,79,0
fb181071-4e21-4b75-aa2d-8af661d87666,Napoleon Bonaparte,jgayoso,True,1,2,Derrotó a cuatro generales austríacos en 1797 y forzó a Austria a firmar un acuerdo de paz.,,False,2025-12-18T19:40:18.540729,2025-12-18T19:40:59.572601,91,0
fb181071-4e21-4b75-aa2d-8af661d87666,Napoleon Bonaparte,jgayoso,True,2,2,Fue un militar y político francés que se autoproclamó emperador.,,False,2025-12-18T19:40:18.540729,2025-12-18T19:40:59.572601,64,0
deb59b1f-98af-465f-a36e-5ef98c4c20cb,Iosif Stalin,jgayoso,True,1,2,Utilizó el seudónimo 'Koba' en sus escritos y comunicaciones personales.,,False,2025-12-18T19:41:11.562625,2025-12-18T19:41:35.194783,72,0
deb59b1f-98af-465f-a36e-5ef98c4c20cb,Iosif Stalin,jgayoso,True,2,2,Fue el líder de la Unión Soviética durante la Segunda Guerra Mundial.,,False,2025-12-18T19:41:11.562625,2025-12-18T19:41:35.194783,69,0
657ca19f-d6a0-4c58-ad7e-252503629f7e,Mahatma Gandhi,jgayoso,True,1,4,Fue influenciado por la correspondencia con León Tolstói en su concepto de resistencia.,,False,2025-12-18T19:41:39.401452,2025-12-18T19:42:29.962041,87,0
657ca19f-d6a0-4c58-ad7e-252503629f7e,Mahatma Gandhi,jgayoso,True,2,4,"Fue asesinado por Nathuram Godse, un fanático integracionista, en 1948.",,False,2025-12-18T19:41:39.401452,2025-12-18T19:42:29.962041,71,0
657ca19f-d6a0-4c58-ad7e-252503629f7e,Mahatma Gandhi,jgayoso,True,3,4,Participó en la Conferencia de Londres en 1931 reclamando la independencia.,,False,2025-12-18T19:41:39.401452,2025-12-18T19:42:29.962041,75,0
657ca19f-d6a0-4c58-ad7e-252503629f7e,Mahatma Gandhi,jgayoso,True,4,4,Instauró métodos de lucha social novedosos como la huelga de hambre y la predicación de la áhimsa.,,False,2025-12-18T19:41:39.401452,2025-12-18T19:42:29.962041,98,0
7f865d70-fc55-4045-8513-27583d14c361,Jesus de Nazaret,jgayoso,True,1,1,"Fue crucificado por orden de Poncio Pilato, el prefecto romano de Judea.",,False,2025-12-18T19:42:34.851178,2025-12-18T19:42:49.881894,72,0
9f4fa786-2a15-4737-a3eb-b9cd75f857d5,Sócrates,jgayoso,True,1,2,"Es conocido por su método de indagar mediante preguntas, llamado método socrático.",,False,2025-12-18T19:42:54.171875,2025-12-18T19:43:11.177615,82,0
9f4fa786-2a15-4737-a3eb-b9cd75f857d5,Sócrates,jgayoso,True,2,2,Murió en el año 399 a. C. tras ser condenado a beber cicuta.,,False,2025-12-18T19:42:54.171875,2025-12-18T19:43:11.177615,60,0
ecd43c77-3aa2-45dd-90c5-c5297e90a700,Charles Chaplin,jgayoso,False,1,1,Dirigió y protagonizó películas habladas como Monsieur Verdoux y A King in New York.,,False,2025-12-18T19:43:15.449515,2025-12-18T19:43:15.449526,84,0
f4631072-eee9-4af1-8014-2f5c9252dd6f,Vladimir Putin,jgayoso,True,1,2,Su madre era trabajadora de una fábrica y su padre era un recluta en la Marina soviética.,,False,2025-12-18T19:43:29.262407,2025-12-18T19:43:53.885940,89,0
f4631072-eee9-4af1-8014-2f5c9252dd6f,Vladimir Putin,jgayoso,True,2,2,Es el actual presidente de la Federación de Rusia.,Stalin,True,2025-12-18T19:43:29.262407,2025-12-18T19:43:53.885940,50,6
48617d2a-217e-4567-8b85-a0aa2b5cdca9,Albert Einstein,jgayoso,True,1,1,Se convirtió en profesor en el Institute for Advanced Study en Estados Unidos.,,False,2025-12-18T19:43:58.242221,2025-12-18T19:44:14.650704,78,0
db951cf8-cd99-48ec-ba15-4d4747ba0e4a,Isaac Newton,jgayoso,True,1,3,Desarrolló un carro de cuatro ruedas impulsado por una manivela que él accionaba desde su interior.,,False,2025-12-18T19:44:20.358849,2025-12-18T19:45:02.911864,99,0
db951cf8-cd99-48ec-ba15-4d4747ba0e4a,Isaac Newton,jgayoso,True,2,3,"Escribió una lista de sus pecados, incluyendo amenazar a sus padres con quemar su casa.",Ford,True,2025-12-18T19:44:20.358849,2025-12-18T19:45:02.911864,87,4
db951cf8-cd99-48ec-ba15-4d4747ba0e4a,Isaac Newton,jgayoso,True,3,3,Es conocido por su trabajo en la gravedad y la creación de sus Principia.,,False,2025-12-18T19:44:20.358849,2025-12-18T19:45:02.911864,73,0
55629aec-dbcf-4464-b27e-d3f8c2fb62dc,Alejandro Magno,jgayoso,True,1,1,Creó uno de los más grandes imperios de la historia antigua antes de cumplir 33 años.,,False,2025-12-18T19:45:10.228298,2025-12-18T19:46:08.245867,85,0
98b43551-a6d3-4dc9-af2c-60505bdf9912,Pablo Picasso,jgayoso,True,1,3,"Pintó Dos mujeres desnudas en invierno, llevando al extremo la estilización escultórica.",,False,2025-12-18T19:46:15.030641,2025-12-18T19:47:19.507649,88,0
98b43551-a6d3-4dc9-af2c-60505bdf9912,Pablo Picasso,jgayoso,True,2,3,"Fue un pintor y escultor español, creador del cubismo junto con Georges Braque.",,False,2025-12-18T19:46:15.030641,2025-12-18T19:47:19.507649,79,0
98b43551-a6d3-4dc9-af2c-60505bdf9912,Pablo Picasso,jgayoso,True,3,3,Compró cabezas del Cerro de los Santos en 1907 a un aventurero belga.,Dali,True,2025-12-18T19:46:15.030641,2025-12-18T19:47:19.507649,69,4
f98ea55a-f685-4219-8b8c-23463222cc4a,Miguel Angel,jgayoso,True,1,2,También fue un prolífico dibujante y autor de varias decenas de dibujos.,,False,2025-12-18T19:47:27.002392,2025-12-18T19:47:45.433622,72,0
f98ea55a-f685-4219-8b8c-23463222cc4a,Miguel Angel,jgayoso,True,2,2,Es famoso por esculpir el David y pintar la bóveda de la Capilla Sixtina.,,False,2025-12-18T19:47:27.002392,2025-12-18T19:47:45.433622,73,0
8e800475-017e-42a1-97cd-3cac0172c5b7,Jesus de Nazaret,jgayoso,True,1,1,"Fue crucificado por orden de Poncio Pilato, el prefecto romano de Judea.",,False,2025-12-18T19:49:10.182527,2025-12-18T19:49:21.438766,72,0
f0a20460-83ba-45bc-a97a-c84288b5eaf4,Galileo Galilei,,False,1,2,Fue el mayor de siete hermanos y su madre se llamaba Giulia Ammannati.,,False,2025-12-18T20:20:47.112948,2025-12-18T20:21:02.558726,70,0
f0a20460-83ba-45bc-a97a-c84288b5eaf4,Galileo Galilei,,False,2,2,Observó manchas en el Sol y demostró que están en su superficie.,,False,2025-12-18T20:20:47.112948,2025-12-18T20:21:02.558726,64,0
8457f32c-7379-4d52-aaa8-cb5db0fc728c,Vladimir Putin,,False,1,4,Trabajó en la villa de la KGB en Alemania Oriental durante su carrera en la inteligencia exterior.,,False,2025-12-18T21:41:38.692339,2025-12-18T21:42:16.922138,98,0
8457f32c-7379-4d52-aaa8-cb5db0fc728c,Vladimir Putin,,False,2,4,Su madre era trabajadora de una fábrica y su padre era un recluta en la Marina soviética.,Wilmer,True,2025-12-18T21:41:38.692339,2025-12-18T21:42:16.922138,89,6
8457f32c-7379-4d52-aaa8-cb5db0fc728c,Vladimir Putin,,False,3,4,Es el actual presidente de la Federación de Rusia.,,False,2025-12-18T21:41:38.692339,2025-12-18T21:42:16.922138,50,0
8457f32c-7379-4d52-aaa8-cb5db0fc728c,Vladimir Putin,,False,4,4,Fue un oficial de inteligencia exterior de la KGB antes de comenzar su carrera política.,Hitler,True,2025-12-18T21:41:38.692339,2025-12-18T21:42:16.922138,88,6
70f50ff6-5380-44f9-b2f3-cf52edcdaed7,Isaac Newton,nachintajin,True,1,6,"Escribió una lista de sus pecados, incluyendo amenazar a sus padres con quemar su casa.",,False,2025-12-19T08:19:18.689757,2025-12-19T08:22:21.851647,87,0
70f50ff6-5380-44f9-b2f3-cf52edcdaed7,Isaac Newton,nachintajin,True,2,6,Fue un físico y matemático que desarrolló las leyes de la física y la astronomía.,,False,2025-12-19T08:19:18.689757,2025-12-19T08:22:21.851647,81,0
70f50ff6-5380-44f9-b2f3-cf52edcdaed7,Isaac Newton,nachintajin,True,3,6,"Escribió su obra más importante sobre óptica, Opticks, en 1704.",galileo galilei,True,2025-12-19T08:19:18.689757,2025-12-19T08:22:21.851647,63,15
70f50ff6-5380-44f9-b2f3-cf52edcdaed7,Isaac Newton,nachintajin,True,4,6,"Su abuelo lo desheredó, a pesar de vivir en la misma casa.",,False,2025-12-19T08:19:18.689757,2025-12-19T08:22:21.851647,58,0
70f50ff6-5380-44f9-b2f3-cf52edcdaed7,Isaac Newton,nachintajin,True,5,6,"Nació en Woolsthorpe-by-Colsterworth, Lincolnshire, en 1643.",,False,2025-12-19T08:19:18.689757,2025-12-19T08:22:21.851647,60,0
70f50ff6-5380-44f9-b2f3-cf52edcdaed7,Isaac Newton,nachintajin,True,6,6,Es conocido por su trabajo en la gravedad y la creación de sus Principia.,darwin,True,2025-12-19T08:19:18.689757,2025-12-19T08:22:21.851647,73,6
ce914442-8421-41b2-b004-a552e57dfeeb,Miguel Angel,nachintajin,True,1,1,Es famoso por esculpir el David y pintar la bóveda de la Capilla Sixtina.,,False,2025-12-19T08:22:27.049761,2025-12-19T08:22:39.548562,73,0
cb8fd7af-dd2f-4df3-aa9c-a72b7fdac8ab,Iosif Stalin,nachintajin,True,1,1,Se convirtió en el jefe del Estado soviético después de la muerte de Vladímir Lenin.,,False,2025-12-19T08:22:41.171997,2025-12-19T08:22:51.896845,84,0
362a7606-9bd5-41f9-9640-1d3395989b6d,Dante Alighieri,nachintajin,True,1,4,Fue un activo defensor de la unidad italiana siglos antes de que ocurriera.,,False,2025-12-19T08:22:53.759527,2025-12-19T08:31:51.782616,75,0
362a7606-9bd5-41f9-9640-1d3395989b6d,Dante Alighieri,nachintajin,True,2,4,Fue desterrado de su ciudad natal debido a su participación en luchas políticas entre güelfos y gibelinos.,Galileo Galilei,True,2025-12-19T08:22:53.759527,2025-12-19T08:31:51.782616,106,15
362a7606-9bd5-41f9-9640-1d3395989b6d,Dante Alighieri,nachintajin,True,3,4,"Escribió tratados en latín sobre literatura, política y filosofía, como De vulgari eloquentia.",,False,2025-12-19T08:22:53.759527,2025-12-19T08:31:51.782616,94,0
362a7606-9bd5-41f9-9640-1d3395989b6d,Dante Alighieri,nachintajin,True,4,4,Es conocido por escribir la Divina Comedia.,,False,2025-12-19T08:22:53.759527,2025-12-19T08:31:51.782616,43,0
0f5cedcc-0782-417b-998b-74b38d58e59f,Winston Churchill,nachintajin,False,1,4,Es famoso por su liderazgo en el Reino Unido enfrentando a la Alemania nazi.,,False,2025-12-19T08:31:54.518260,2025-12-19T08:37:41.959263,76,0
0f5cedcc-0782-417b-998b-74b38d58e59f,Winston Churchill,nachintajin,False,2,4,Se desempeñó como primer ministro del Reino Unido en dos ocasiones distintas.,,False,2025-12-19T08:31:54.518260,2025-12-19T08:37:41.959263,77,0
0f5cedcc-0782-417b-998b-74b38d58e59f,Winston Churchill,nachintajin,False,3,4,Nació en Oxfordshire en una familia rica y aristocrática en 1874.,lincoln,True,2025-12-19T08:31:54.518260,2025-12-19T08:37:41.959263,65,7
0f5cedcc-0782-417b-998b-74b38d58e59f,Winston Churchill,nachintajin,False,4,4,Fue un destacado líder político y militar durante la Segunda Guerra Mundial.,,False,2025-12-19T08:31:54.518260,2025-12-19T08:37:41.959263,76,0
a7a45b79-3696-40a7-8f92-1c5e9c298eda,Julio Cesar,nachintajin,True,1,1,Fue un político y militar romano que dominó la política de la República.,,False,2025-12-19T08:37:45.352614,2025-12-19T08:38:01.086582,72,0
d8d8ff13-5c75-4855-a8ed-ae725197337d,Sócrates,nachintajin,True,1,1,"Es conocido por su método de indagar mediante preguntas, llamado método socrático.",,False,2025-12-19T08:38:03.093798,2025-12-19T08:38:18.226732,82,0
17eeb4a1-f156-448b-b609-6e1b6ece32b5,Pablo Picasso,nachintajin,True,1,1,"Es considerado uno de los mayores pintores del siglo XX, autor del Guernica.",,False,2025-12-19T08:38:20.661936,2025-12-19T08:38:39.268823,76,0
172fd666-28f4-4212-a1b9-f234df85e304,Vladimir Putin,nachintajin,False,1,1,"Dirigió a Rusia durante la segunda guerra chechena, restaurando el control federal.",,False,2025-12-19T08:38:40.885151,2025-12-19T08:38:40.885162,83,0
7911b412-b3ce-4698-861f-c0c4f9169329,Sócrates,,True,1,1,"Es conocido por su método de indagar mediante preguntas, llamado método socrático.",,False,2025-12-19T09:37:08.594746,2025-12-19T09:37:44.249025,82,0
053b4c84-6da8-48e4-9c11-6b9480efef01,Winston Churchill,,False,1,3,Se unió al ejército británico en 1895 y vio acción en la India británica.,,False,2025-12-19T09:37:50.110302,2025-12-19T09:38:13.460214,73,0
053b4c84-6da8-48e4-9c11-6b9480efef01,Winston Churchill,,False,2,3,Se desempeñó como primer ministro del Reino Unido en dos ocasiones distintas.,,False,2025-12-19T09:37:50.110302,2025-12-19T09:38:13.460214,77,0
053b4c84-6da8-48e4-9c11-6b9480efef01,Winston Churchill,,False,3,3,Fue un prolífico pintor y ganador del Premio Nobel de Literatura en 1953.,,False,2025-12-19T09:37:50.110302,2025-12-19T09:38:13.460214,73,0
354e0b40-7fb5-41e2-aa42-0645acca3d36,Mahatma Gandhi,,True,1,1,Fue un líder destacado del movimiento de independencia de la India.,,False,2025-12-19T09:38:15.732626,2025-12-19T09:38:22.992748,67,0
73dd9189-0914-4326-a931-1ec210233c93,Vladimir Putin,,False,1,2,"Dirigió a Rusia durante la segunda guerra chechena, restaurando el control federal.",,False,2025-12-19T09:38:26.581369,2025-12-19T09:38:40.520842,83,0
73dd9189-0914-4326-a931-1ec210233c93,Vladimir Putin,,False,2,2,Su madre era trabajadora de una fábrica y su padre era un recluta en la Marina soviética.,,False,2025-12-19T09:38:26.581369,2025-12-19T09:38:40.520842,89,0
dc13bd80-3e3a-43f8-a5d7-e76b47e7d351,Alejandro Magno,,False,1,1,Era hijo de la princesa Olimpia de Epiro y rey de Macedonia.,,False,2025-12-19T09:41:28.704107,2025-12-19T09:41:28.704114,60,0
319408b2-7933-4cd7-8b6d-012599cf5c1e,Sócrates,,False,1,2,Su discípulo Platón atribuyó sus propias ideas a él en sus diálogos.,,False,2025-12-19T09:41:33.972557,2025-12-19T09:41:37.073332,68,0
319408b2-7933-4cd7-8b6d-012599cf5c1e,Sócrates,,False,2,2,Influyó en la filosofía cirenaica de la experiencia y el placer a través de Aristipo.,thbr,True,2025-12-19T09:41:33.972557,2025-12-19T09:41:37.073332,85,4
269db4ae-62d3-45fe-9442-3a580710c3bb,Buda Gautama,,True,1,1,Es el fundador del budismo y venerado como un ser iluminado.,,False,2025-12-19T09:43:30.380486,2025-12-19T09:43:44.900733,60,0
d3976e4d-16ce-43e0-99f7-d51914ae819a,Galileo Galilei,,True,1,4,Fue hijo de un músico y matemático llamado Vincenzo.,,False,2025-12-19T09:43:50.267201,2025-12-19T09:44:35.815114,52,0
d3976e4d-16ce-43e0-99f7-d51914ae819a,Galileo Galilei,,True,2,4,Nació en Pisa cuando esta pertenecía al Gran Ducado de Toscana.,,False,2025-12-19T09:43:50.267201,2025-12-19T09:44:35.815114,63,0
d3976e4d-16ce-43e0-99f7-d51914ae819a,Galileo Galilei,,True,3,4,Fue un astrónomo y físico italiano que desafió la teoría geocéntrica.,,False,2025-12-19T09:43:50.267201,2025-12-19T09:44:35.815114,69,0
d3976e4d-16ce-43e0-99f7-d51914ae819a,Galileo Galilei,,True,4,4,Descubrió la ley de la isocronismo de los péndulos como estudiante.,Newton,True,2025-12-19T09:43:50.267201,2025-12-19T09:44:35.815114,67,6
37569bf6-55c7-4c76-9f2c-d0e1f6675067,Buda Gautama,,True,1,5,Su camino espiritual incluía entrenamiento ético y prácticas meditativas como la atención plena.,,False,2025-12-19T09:45:16.088429,2025-12-19T09:45:52.994856,96,0
37569bf6-55c7-4c76-9f2c-d0e1f6675067,Buda Gautama,,True,2,5,Fue un maestro espiritual que enseñó las Cuatro Nobles Verdades.,,False,2025-12-19T09:45:16.088429,2025-12-19T09:45:52.994856,64,0
